time,pr_day_CNRM-CM5_rcp85
2019-04-13 00:00:00+00:00,0.0
2019-04-14 00:00:00+00:00,3.8909347e-05
2019-04-15 00:00:00+00:00,0.00021909675
2019-04-16 00:00:00+00:00,0.0002430558
2019-04-17 00:00:00+00:00,0.0001156784
2019-04-18 00:00:00+00:00,1.2866378e-05
2019-04-19 00:00:00+00:00,9.882476e-07
2019-04-20 00:00:00+00:00,3.0811823e-06
2019-04-21 00:00:00+00:00,3.7933995e-07
2019-04-22 00:00:00+00:00,0.0
2019-04-23 00:00:00+00:00,2.8475768e-07
2019-04-24 00:00:00+00:00,3.9988245e-06
2019-04-25 00:00:00+00:00,0.0
2019-04-26 00:00:00+00:00,0.0
2019-04-27 00:00:00+00:00,0.0
2019-04-28 00:00:00+00:00,0.00014333068
2019-04-29 00:00:00+00:00,2.2182421e-05
2019-04-30 00:00:00+00:00,0.0
2019-05-01 00:00:00+00:00,0.0
2019-05-02 00:00:00+00:00,0.0
2019-05-03 00:00:00+00:00,0.0
2019-05-04 00:00:00+00:00,2.2414822e-06
2019-05-05 00:00:00+00:00,0.0
2019-05-06 00:00:00+00:00,2.9688374e-05
2019-05-07 00:00:00+00:00,8.1173646e-05
2019-05-08 00:00:00+00:00,0.00012376455
2019-05-09 00:00:00+00:00,1.5937723e-05
2019-05-10 00:00:00+00:00,2.041121e-06
2019-05-11 00:00:00+00:00,0.0
2019-05-12 00:00:00+00:00,0.0
2019-05-13 00:00:00+00:00,6.6774774e-06
2019-05-14 00:00:00+00:00,0.0
2019-05-15 00:00:00+00:00,0.0
2019-05-16 00:00:00+00:00,0.0
2019-05-17 00:00:00+00:00,0.0
2019-05-18 00:00:00+00:00,0.0
2019-05-19 00:00:00+00:00,0.0
2019-05-20 00:00:00+00:00,0.0
2019-05-21 00:00:00+00:00,0.0
2019-05-22 00:00:00+00:00,0.0
2019-05-23 00:00:00+00:00,0.0
2019-05-24 00:00:00+00:00,0.0
2019-05-25 00:00:00+00:00,0.0
2019-05-26 00:00:00+00:00,1.2936022e-05
2019-05-27 00:00:00+00:00,2.5103851e-05
2019-05-28 00:00:00+00:00,7.739549e-07
2019-05-29 00:00:00+00:00,3.5753607e-07
2019-05-30 00:00:00+00:00,0.0
2019-05-31 00:00:00+00:00,1.1237389e-05
2019-06-01 00:00:00+00:00,6.0153475e-06
2019-06-02 00:00:00+00:00,2.257858e-06
2019-06-03 00:00:00+00:00,2.2520505e-06
2019-06-04 00:00:00+00:00,1.7461689e-05
2019-06-05 00:00:00+00:00,8.5606416e-07
2019-06-06 00:00:00+00:00,0.0
2019-06-07 00:00:00+00:00,0.0
2019-06-08 00:00:00+00:00,0.0
2019-06-09 00:00:00+00:00,2.869629e-07
2019-06-10 00:00:00+00:00,0.0
2019-06-11 00:00:00+00:00,0.0
2019-06-12 00:00:00+00:00,0.0
2019-06-13 00:00:00+00:00,0.0
2019-06-14 00:00:00+00:00,0.0
2019-06-15 00:00:00+00:00,0.0
2019-06-16 00:00:00+00:00,0.0
2019-06-17 00:00:00+00:00,0.0
2019-06-18 00:00:00+00:00,0.0
2019-06-19 00:00:00+00:00,0.0
2019-06-20 00:00:00+00:00,0.0
2019-06-21 00:00:00+00:00,0.0
2019-06-22 00:00:00+00:00,0.0
2019-06-23 00:00:00+00:00,0.0
2019-06-24 00:00:00+00:00,0.0
2019-06-25 00:00:00+00:00,0.0
2019-06-26 00:00:00+00:00,0.0
2019-06-27 00:00:00+00:00,0.0
2019-06-28 00:00:00+00:00,0.0
2019-06-29 00:00:00+00:00,0.0
2019-06-30 00:00:00+00:00,0.0
2019-07-01 00:00:00+00:00,0.0
2019-07-02 00:00:00+00:00,0.0
2019-07-03 00:00:00+00:00,0.0
2019-07-04 00:00:00+00:00,0.0
2019-07-05 00:00:00+00:00,0.0
2019-07-06 00:00:00+00:00,0.0
2019-07-07 00:00:00+00:00,0.0
2019-07-08 00:00:00+00:00,0.0
2019-07-09 00:00:00+00:00,0.0
2019-07-10 00:00:00+00:00,0.0
2019-07-11 00:00:00+00:00,0.0
2019-07-12 00:00:00+00:00,0.0
2019-07-13 00:00:00+00:00,0.0
2019-07-14 00:00:00+00:00,0.0
2019-07-15 00:00:00+00:00,0.0
2019-07-16 00:00:00+00:00,0.0
2019-07-17 00:00:00+00:00,0.0
2019-07-18 00:00:00+00:00,1.5496776e-07
2019-07-19 00:00:00+00:00,0.0
2019-07-20 00:00:00+00:00,0.0
2019-07-21 00:00:00+00:00,0.0
2019-07-22 00:00:00+00:00,0.0
2019-07-23 00:00:00+00:00,0.0
2019-07-24 00:00:00+00:00,0.0
2019-07-25 00:00:00+00:00,0.0
2019-07-26 00:00:00+00:00,0.0
2019-07-27 00:00:00+00:00,0.0
2019-07-28 00:00:00+00:00,2.1366347e-06
2019-07-29 00:00:00+00:00,0.0
2019-07-30 00:00:00+00:00,0.0
2019-07-31 00:00:00+00:00,0.0
2019-08-01 00:00:00+00:00,0.0
2019-08-02 00:00:00+00:00,0.0
2019-08-03 00:00:00+00:00,0.0
2019-08-04 00:00:00+00:00,0.0
2019-08-05 00:00:00+00:00,0.0
2019-08-06 00:00:00+00:00,0.0
2019-08-07 00:00:00+00:00,0.0
2019-08-08 00:00:00+00:00,0.0
2019-08-09 00:00:00+00:00,0.0
2019-08-10 00:00:00+00:00,0.0
2019-08-11 00:00:00+00:00,0.0
2019-08-12 00:00:00+00:00,0.0
2019-08-13 00:00:00+00:00,0.0
2019-08-14 00:00:00+00:00,0.0
2019-08-15 00:00:00+00:00,0.0
2019-08-16 00:00:00+00:00,0.0
2019-08-17 00:00:00+00:00,0.0
2019-08-18 00:00:00+00:00,0.0
2019-08-19 00:00:00+00:00,0.0
2019-08-20 00:00:00+00:00,0.0
2019-08-21 00:00:00+00:00,0.0
2019-08-22 00:00:00+00:00,0.0
2019-08-23 00:00:00+00:00,0.0
2019-08-24 00:00:00+00:00,0.0
2019-08-25 00:00:00+00:00,0.0
2019-08-26 00:00:00+00:00,0.0
2019-08-27 00:00:00+00:00,0.0
2019-08-28 00:00:00+00:00,0.0
2019-08-29 00:00:00+00:00,0.0
2019-08-30 00:00:00+00:00,0.0
2019-08-31 00:00:00+00:00,0.0
2019-09-01 00:00:00+00:00,0.0
2019-09-02 00:00:00+00:00,0.0
2019-09-03 00:00:00+00:00,0.0
2019-09-04 00:00:00+00:00,2.0026486e-05
2019-09-05 00:00:00+00:00,5.7783338e-05
2019-09-06 00:00:00+00:00,4.7534388e-05
2019-09-07 00:00:00+00:00,4.4338e-05
2019-09-08 00:00:00+00:00,8.733959e-05
2019-09-09 00:00:00+00:00,2.8689266e-05
2019-09-10 00:00:00+00:00,0.0
2019-09-11 00:00:00+00:00,0.0
2019-09-12 00:00:00+00:00,5.412153e-06
2019-09-13 00:00:00+00:00,1.643956e-05
2019-09-14 00:00:00+00:00,8.730638e-06
2019-09-15 00:00:00+00:00,0.0
2019-09-16 00:00:00+00:00,0.0
2019-09-17 00:00:00+00:00,0.0
2019-09-18 00:00:00+00:00,0.0
2019-09-19 00:00:00+00:00,0.0
2019-09-20 00:00:00+00:00,0.0
2019-09-21 00:00:00+00:00,0.0
2019-09-22 00:00:00+00:00,0.0
2019-09-23 00:00:00+00:00,0.0
2019-09-24 00:00:00+00:00,0.0
2019-09-25 00:00:00+00:00,0.0
2019-09-26 00:00:00+00:00,0.0
2019-09-27 00:00:00+00:00,0.0
2019-09-28 00:00:00+00:00,2.4916305e-06
2019-09-29 00:00:00+00:00,0.0
2019-09-30 00:00:00+00:00,0.0
2019-10-01 00:00:00+00:00,1.1371045e-05
2019-10-02 00:00:00+00:00,1.9779989e-05
2019-10-03 00:00:00+00:00,4.323794e-06
2019-10-04 00:00:00+00:00,2.5471695e-06
2019-10-05 00:00:00+00:00,2.021467e-08
2019-10-06 00:00:00+00:00,0.0
2019-10-07 00:00:00+00:00,0.0
2019-10-08 00:00:00+00:00,7.2308404e-07
2019-10-09 00:00:00+00:00,1.2943951e-05
2019-10-10 00:00:00+00:00,0.0
2019-10-11 00:00:00+00:00,1.45682025e-05
2019-10-12 00:00:00+00:00,1.6453572e-05
2019-10-13 00:00:00+00:00,4.0092804e-05
2019-10-14 00:00:00+00:00,4.237724e-06
2019-10-15 00:00:00+00:00,0.0
2019-10-16 00:00:00+00:00,0.0
2019-10-17 00:00:00+00:00,0.0
2019-10-18 00:00:00+00:00,4.785043e-06
2019-10-19 00:00:00+00:00,0.0
2019-10-20 00:00:00+00:00,3.7204292e-05
2019-10-21 00:00:00+00:00,4.541808e-05
2019-10-22 00:00:00+00:00,4.1190677e-05
2019-10-23 00:00:00+00:00,1.1760144e-05
2019-10-24 00:00:00+00:00,9.230138e-06
2019-10-25 00:00:00+00:00,1.2557835e-05
2019-10-26 00:00:00+00:00,0.0
2019-10-27 00:00:00+00:00,9.612941e-07
2019-10-28 00:00:00+00:00,8.489136e-05
2019-10-29 00:00:00+00:00,0.0001738877
2019-10-30 00:00:00+00:00,5.3287262e-05
2019-10-31 00:00:00+00:00,0.0003203475
2019-11-01 00:00:00+00:00,0.0005400004
2019-11-02 00:00:00+00:00,0.0001687832
2019-11-03 00:00:00+00:00,3.5992122e-07
2019-11-04 00:00:00+00:00,5.7593104e-07
2019-11-05 00:00:00+00:00,4.3340617e-05
2019-11-06 00:00:00+00:00,2.6816913e-05
2019-11-07 00:00:00+00:00,0.00013666252
2019-11-08 00:00:00+00:00,0.00014362154
2019-11-09 00:00:00+00:00,4.975091e-05
2019-11-10 00:00:00+00:00,1.2523395e-05
2019-11-11 00:00:00+00:00,4.6374083e-07
2019-11-12 00:00:00+00:00,0.0
2019-11-13 00:00:00+00:00,0.0
2019-11-14 00:00:00+00:00,0.0
2019-11-15 00:00:00+00:00,0.0
2019-11-16 00:00:00+00:00,0.0
2019-11-17 00:00:00+00:00,0.0
2019-11-18 00:00:00+00:00,0.0
2019-11-19 00:00:00+00:00,0.0
2019-11-20 00:00:00+00:00,1.2464157e-05
2019-11-21 00:00:00+00:00,0.00027744897
2019-11-22 00:00:00+00:00,0.00045709335
2019-11-23 00:00:00+00:00,0.00017942443
2019-11-24 00:00:00+00:00,0.000114700364
2019-11-25 00:00:00+00:00,0.0001502373
2019-11-26 00:00:00+00:00,5.2748423e-05
2019-11-27 00:00:00+00:00,0.00010460319
2019-11-28 00:00:00+00:00,6.1109014e-05
2019-11-29 00:00:00+00:00,7.1148997e-06
2019-11-30 00:00:00+00:00,6.990232e-05
2019-12-01 00:00:00+00:00,0.000105829655
2019-12-02 00:00:00+00:00,6.768807e-05
2019-12-03 00:00:00+00:00,6.6768885e-06
2019-12-04 00:00:00+00:00,0.0
2019-12-05 00:00:00+00:00,7.128677e-06
2019-12-06 00:00:00+00:00,2.2381216e-06
2019-12-07 00:00:00+00:00,0.0
2019-12-08 00:00:00+00:00,0.0
2019-12-09 00:00:00+00:00,6.3206855e-08
2019-12-10 00:00:00+00:00,5.006584e-05
2019-12-11 00:00:00+00:00,0.000102559396
2019-12-12 00:00:00+00:00,0.00010155579
2019-12-13 00:00:00+00:00,6.57869e-05
2019-12-14 00:00:00+00:00,0.00015959935
2019-12-15 00:00:00+00:00,4.0173618e-05
2019-12-16 00:00:00+00:00,9.990758e-05
2019-12-17 00:00:00+00:00,0.0004338442
2019-12-18 00:00:00+00:00,0.00066217623
2019-12-19 00:00:00+00:00,0.0006729381
2019-12-20 00:00:00+00:00,0.00023439672
2019-12-21 00:00:00+00:00,0.00060083263
2019-12-22 00:00:00+00:00,0.0003570588
2019-12-23 00:00:00+00:00,0.00029031863
2019-12-24 00:00:00+00:00,0.00012909538
2019-12-25 00:00:00+00:00,5.520213e-06
2019-12-26 00:00:00+00:00,2.958448e-08
2019-12-27 00:00:00+00:00,0.0
2019-12-28 00:00:00+00:00,0.0
2019-12-29 00:00:00+00:00,3.446265e-08
2019-12-30 00:00:00+00:00,0.0
2019-12-31 00:00:00+00:00,0.0
2020-01-01 00:00:00+00:00,0.0
2020-01-02 00:00:00+00:00,0.0
2020-01-03 00:00:00+00:00,0.0
2020-01-04 00:00:00+00:00,0.0
2020-01-05 00:00:00+00:00,6.553562e-05
2020-01-06 00:00:00+00:00,8.3679384e-05
2020-01-07 00:00:00+00:00,0.0
2020-01-08 00:00:00+00:00,0.0
2020-01-09 00:00:00+00:00,0.0
2020-01-10 00:00:00+00:00,0.0
2020-01-11 00:00:00+00:00,0.0
2020-01-12 00:00:00+00:00,0.0
2020-01-13 00:00:00+00:00,4.723201e-06
2020-01-14 00:00:00+00:00,0.0
2020-01-15 00:00:00+00:00,1.4630661e-05
2020-01-16 00:00:00+00:00,9.98885e-06
2020-01-17 00:00:00+00:00,8.238591e-05
2020-01-18 00:00:00+00:00,0.00038608516
2020-01-19 00:00:00+00:00,0.0003276543
2020-01-20 00:00:00+00:00,0.00026695736
2020-01-21 00:00:00+00:00,4.62687e-05
2020-01-22 00:00:00+00:00,7.2079083e-06
2020-01-23 00:00:00+00:00,0.00011776751
2020-01-24 00:00:00+00:00,0.00058187026
2020-01-25 00:00:00+00:00,0.00024609285
2020-01-26 00:00:00+00:00,1.0249167e-05
2020-01-27 00:00:00+00:00,5.777278e-06
2020-01-28 00:00:00+00:00,7.538557e-05
2020-01-29 00:00:00+00:00,0.00017327801
2020-01-30 00:00:00+00:00,0.0002032611
2020-01-31 00:00:00+00:00,4.798866e-05
2020-02-01 00:00:00+00:00,3.489365e-05
2020-02-02 00:00:00+00:00,0.0
2020-02-03 00:00:00+00:00,1.5611446e-05
2020-02-04 00:00:00+00:00,0.0
2020-02-05 00:00:00+00:00,0.0
2020-02-06 00:00:00+00:00,0.0
2020-02-07 00:00:00+00:00,0.0
2020-02-08 00:00:00+00:00,0.0
2020-02-09 00:00:00+00:00,5.285944e-05
2020-02-10 00:00:00+00:00,0.0003523371
2020-02-11 00:00:00+00:00,2.8886323e-05
2020-02-12 00:00:00+00:00,0.0
2020-02-13 00:00:00+00:00,7.475312e-06
2020-02-14 00:00:00+00:00,2.888061e-06
2020-02-15 00:00:00+00:00,0.0
2020-02-16 00:00:00+00:00,8.644024e-06
2020-02-17 00:00:00+00:00,1.5624879e-05
2020-02-18 00:00:00+00:00,0.0
2020-02-19 00:00:00+00:00,7.279045e-06
2020-02-20 00:00:00+00:00,8.9928665e-07
2020-02-21 00:00:00+00:00,0.0
2020-02-22 00:00:00+00:00,0.0
2020-02-23 00:00:00+00:00,0.0
2020-02-24 00:00:00+00:00,0.0
2020-02-25 00:00:00+00:00,0.0
2020-02-26 00:00:00+00:00,0.0
2020-02-27 00:00:00+00:00,0.0
2020-02-28 00:00:00+00:00,0.0
2020-02-29 00:00:00+00:00,0.000110312445
2020-03-01 00:00:00+00:00,0.00042943656
2020-03-02 00:00:00+00:00,0.00016632224
2020-03-03 00:00:00+00:00,9.554422e-05
2020-03-04 00:00:00+00:00,4.1386495e-05
2020-03-05 00:00:00+00:00,0.0
2020-03-06 00:00:00+00:00,0.00045994268
2020-03-07 00:00:00+00:00,0.00047445728
2020-03-08 00:00:00+00:00,9.939466e-05
2020-03-09 00:00:00+00:00,4.298715e-06
2020-03-10 00:00:00+00:00,1.2270831e-06
2020-03-11 00:00:00+00:00,0.0
2020-03-12 00:00:00+00:00,0.0
2020-03-13 00:00:00+00:00,0.0
2020-03-14 00:00:00+00:00,6.1359124e-06
2020-03-15 00:00:00+00:00,0.00011124543
2020-03-16 00:00:00+00:00,0.0001743771
2020-03-17 00:00:00+00:00,3.7092508e-05
2020-03-18 00:00:00+00:00,0.0
2020-03-19 00:00:00+00:00,0.0
2020-03-20 00:00:00+00:00,0.0
2020-03-21 00:00:00+00:00,1.8796138e-05
2020-03-22 00:00:00+00:00,9.560767e-06
2020-03-23 00:00:00+00:00,0.0
2020-03-24 00:00:00+00:00,0.0
2020-03-25 00:00:00+00:00,0.0
2020-03-26 00:00:00+00:00,0.0
2020-03-27 00:00:00+00:00,0.0
2020-03-28 00:00:00+00:00,2.4157593e-05
2020-03-29 00:00:00+00:00,8.0942045e-06
2020-03-30 00:00:00+00:00,7.2339213e-07
2020-03-31 00:00:00+00:00,1.1621291e-06
2020-04-01 00:00:00+00:00,1.7089851e-05
2020-04-02 00:00:00+00:00,5.3589447e-05
2020-04-03 00:00:00+00:00,8.945294e-05
2020-04-04 00:00:00+00:00,0.00025120497
2020-04-05 00:00:00+00:00,0.00022742561
2020-04-06 00:00:00+00:00,6.5260894e-05
2020-04-07 00:00:00+00:00,0.0
2020-04-08 00:00:00+00:00,0.0
2020-04-09 00:00:00+00:00,0.0
2020-04-10 00:00:00+00:00,0.0
2020-04-11 00:00:00+00:00,0.0
2020-04-12 00:00:00+00:00,0.0
2020-04-13 00:00:00+00:00,0.0
2020-04-14 00:00:00+00:00,0.0
2020-04-15 00:00:00+00:00,0.0
2020-04-16 00:00:00+00:00,0.0
2020-04-17 00:00:00+00:00,0.0
2020-04-18 00:00:00+00:00,0.0
2020-04-19 00:00:00+00:00,0.0
2020-04-20 00:00:00+00:00,0.0
2020-04-21 00:00:00+00:00,0.0
2020-04-22 00:00:00+00:00,0.0
2020-04-23 00:00:00+00:00,0.0
2020-04-24 00:00:00+00:00,0.0
2020-04-25 00:00:00+00:00,0.0
2020-04-26 00:00:00+00:00,1.4096279e-05
2020-04-27 00:00:00+00:00,0.0
2020-04-28 00:00:00+00:00,7.585537e-06
2020-04-29 00:00:00+00:00,9.5019575e-05
2020-04-30 00:00:00+00:00,1.3466877e-05
2020-05-01 00:00:00+00:00,0.0
2020-05-02 00:00:00+00:00,0.0
2020-05-03 00:00:00+00:00,0.0
2020-05-04 00:00:00+00:00,0.0
2020-05-05 00:00:00+00:00,0.0
2020-05-06 00:00:00+00:00,1.4933048e-05
2020-05-07 00:00:00+00:00,0.0
2020-05-08 00:00:00+00:00,0.0
2020-05-09 00:00:00+00:00,0.0
2020-05-10 00:00:00+00:00,0.0
2020-05-11 00:00:00+00:00,0.0
2020-05-12 00:00:00+00:00,0.0
2020-05-13 00:00:00+00:00,0.0
2020-05-14 00:00:00+00:00,0.0
2020-05-15 00:00:00+00:00,0.0
2020-05-16 00:00:00+00:00,0.0
2020-05-17 00:00:00+00:00,0.0
2020-05-18 00:00:00+00:00,0.0
2020-05-19 00:00:00+00:00,0.0
2020-05-20 00:00:00+00:00,0.0
2020-05-21 00:00:00+00:00,0.0
2020-05-22 00:00:00+00:00,1.0300875e-05
2020-05-23 00:00:00+00:00,0.0
2020-05-24 00:00:00+00:00,0.0
2020-05-25 00:00:00+00:00,0.0
2020-05-26 00:00:00+00:00,3.2168136e-05
2020-05-27 00:00:00+00:00,0.0
2020-05-28 00:00:00+00:00,0.0
2020-05-29 00:00:00+00:00,0.0
2020-05-30 00:00:00+00:00,0.0
2020-05-31 00:00:00+00:00,0.0
2020-06-01 00:00:00+00:00,0.0
2020-06-02 00:00:00+00:00,0.0
2020-06-03 00:00:00+00:00,2.380284e-06
2020-06-04 00:00:00+00:00,0.0
2020-06-05 00:00:00+00:00,0.0
2020-06-06 00:00:00+00:00,0.0
2020-06-07 00:00:00+00:00,0.0
2020-06-08 00:00:00+00:00,0.0
2020-06-09 00:00:00+00:00,0.0
2020-06-10 00:00:00+00:00,2.5923027e-06
2020-06-11 00:00:00+00:00,0.0
2020-06-12 00:00:00+00:00,0.0
2020-06-13 00:00:00+00:00,0.0
2020-06-14 00:00:00+00:00,0.0
2020-06-15 00:00:00+00:00,0.0
2020-06-16 00:00:00+00:00,0.0
2020-06-17 00:00:00+00:00,0.0
2020-06-18 00:00:00+00:00,0.0
2020-06-19 00:00:00+00:00,0.0
2020-06-20 00:00:00+00:00,0.0
2020-06-21 00:00:00+00:00,0.0
2020-06-22 00:00:00+00:00,0.0
2020-06-23 00:00:00+00:00,0.0
2020-06-24 00:00:00+00:00,7.417205e-05
2020-06-25 00:00:00+00:00,4.7000585e-06
2020-06-26 00:00:00+00:00,0.0
2020-06-27 00:00:00+00:00,0.0
2020-06-28 00:00:00+00:00,0.0
2020-06-29 00:00:00+00:00,0.0
2020-06-30 00:00:00+00:00,0.0
2020-07-01 00:00:00+00:00,0.0
2020-07-02 00:00:00+00:00,0.0
2020-07-03 00:00:00+00:00,0.0
2020-07-04 00:00:00+00:00,0.0
2020-07-05 00:00:00+00:00,0.0
2020-07-06 00:00:00+00:00,0.0
2020-07-07 00:00:00+00:00,0.0
2020-07-08 00:00:00+00:00,0.0
2020-07-09 00:00:00+00:00,0.0
2020-07-10 00:00:00+00:00,0.0
2020-07-11 00:00:00+00:00,0.0
2020-07-12 00:00:00+00:00,0.0
2020-07-13 00:00:00+00:00,0.0
2020-07-14 00:00:00+00:00,0.0
2020-07-15 00:00:00+00:00,0.0
2020-07-16 00:00:00+00:00,0.0
2020-07-17 00:00:00+00:00,0.0
2020-07-18 00:00:00+00:00,0.0
2020-07-19 00:00:00+00:00,0.0
2020-07-20 00:00:00+00:00,0.0
2020-07-21 00:00:00+00:00,0.0
2020-07-22 00:00:00+00:00,0.0
2020-07-23 00:00:00+00:00,0.0
2020-07-24 00:00:00+00:00,0.0
2020-07-25 00:00:00+00:00,0.0
2020-07-26 00:00:00+00:00,0.0
2020-07-27 00:00:00+00:00,0.0
2020-07-28 00:00:00+00:00,0.0
2020-07-29 00:00:00+00:00,0.0
2020-07-30 00:00:00+00:00,0.0
2020-07-31 00:00:00+00:00,0.0
2020-08-01 00:00:00+00:00,0.0
2020-08-02 00:00:00+00:00,0.0
2020-08-03 00:00:00+00:00,0.0
2020-08-04 00:00:00+00:00,0.0
2020-08-05 00:00:00+00:00,0.0
2020-08-06 00:00:00+00:00,0.0
2020-08-07 00:00:00+00:00,0.0
2020-08-08 00:00:00+00:00,0.0
2020-08-09 00:00:00+00:00,0.0
2020-08-10 00:00:00+00:00,0.0
2020-08-11 00:00:00+00:00,0.0
2020-08-12 00:00:00+00:00,0.0
2020-08-13 00:00:00+00:00,0.0
2020-08-14 00:00:00+00:00,0.0
2020-08-15 00:00:00+00:00,0.0
2020-08-16 00:00:00+00:00,0.0
2020-08-17 00:00:00+00:00,0.0
2020-08-18 00:00:00+00:00,0.0
2020-08-19 00:00:00+00:00,0.0
2020-08-20 00:00:00+00:00,0.0
2020-08-21 00:00:00+00:00,0.0
2020-08-22 00:00:00+00:00,0.0
2020-08-23 00:00:00+00:00,0.0
2020-08-24 00:00:00+00:00,0.0
2020-08-25 00:00:00+00:00,0.0
2020-08-26 00:00:00+00:00,0.0
2020-08-27 00:00:00+00:00,0.0
2020-08-28 00:00:00+00:00,0.0
2020-08-29 00:00:00+00:00,0.0
2020-08-30 00:00:00+00:00,0.0
2020-08-31 00:00:00+00:00,1.2005302e-05
2020-09-01 00:00:00+00:00,1.2466346e-05
2020-09-02 00:00:00+00:00,0.0
2020-09-03 00:00:00+00:00,0.0
2020-09-04 00:00:00+00:00,0.0
2020-09-05 00:00:00+00:00,0.0
2020-09-06 00:00:00+00:00,0.0
2020-09-07 00:00:00+00:00,0.0
2020-09-08 00:00:00+00:00,0.0
2020-09-09 00:00:00+00:00,0.0
2020-09-10 00:00:00+00:00,1.2657148e-05
2020-09-11 00:00:00+00:00,8.430459e-06
2020-09-12 00:00:00+00:00,1.0950217e-05
2020-09-13 00:00:00+00:00,0.0
2020-09-14 00:00:00+00:00,0.0
2020-09-15 00:00:00+00:00,8.990802e-06
2020-09-16 00:00:00+00:00,0.0
2020-09-17 00:00:00+00:00,0.0
2020-09-18 00:00:00+00:00,0.0
2020-09-19 00:00:00+00:00,0.0
2020-09-20 00:00:00+00:00,0.0
2020-09-21 00:00:00+00:00,0.0
2020-09-22 00:00:00+00:00,0.0
2020-09-23 00:00:00+00:00,0.0
2020-09-24 00:00:00+00:00,0.0
2020-09-25 00:00:00+00:00,0.0
2020-09-26 00:00:00+00:00,0.0
2020-09-27 00:00:00+00:00,0.0
2020-09-28 00:00:00+00:00,0.0
2020-09-29 00:00:00+00:00,0.0
2020-09-30 00:00:00+00:00,0.0
2020-10-01 00:00:00+00:00,0.0
2020-10-02 00:00:00+00:00,6.425207e-05
2020-10-03 00:00:00+00:00,6.062718e-05
2020-10-04 00:00:00+00:00,0.0
2020-10-05 00:00:00+00:00,0.0
2020-10-06 00:00:00+00:00,0.0
2020-10-07 00:00:00+00:00,0.0
2020-10-08 00:00:00+00:00,0.0
2020-10-09 00:00:00+00:00,0.0
2020-10-10 00:00:00+00:00,0.0
2020-10-11 00:00:00+00:00,0.0
2020-10-12 00:00:00+00:00,0.0
2020-10-13 00:00:00+00:00,1.8691216e-07
2020-10-14 00:00:00+00:00,0.0
2020-10-15 00:00:00+00:00,0.0
2020-10-16 00:00:00+00:00,0.0
2020-10-17 00:00:00+00:00,0.0
2020-10-18 00:00:00+00:00,0.0
2020-10-19 00:00:00+00:00,0.0
2020-10-20 00:00:00+00:00,0.0
2020-10-21 00:00:00+00:00,0.0
2020-10-22 00:00:00+00:00,2.7124773e-07
2020-10-23 00:00:00+00:00,0.0
2020-10-24 00:00:00+00:00,0.0
2020-10-25 00:00:00+00:00,0.0
2020-10-26 00:00:00+00:00,0.0
2020-10-27 00:00:00+00:00,0.0
2020-10-28 00:00:00+00:00,0.0
2020-10-29 00:00:00+00:00,0.0
2020-10-30 00:00:00+00:00,0.0
2020-10-31 00:00:00+00:00,0.0
2020-11-01 00:00:00+00:00,0.0
2020-11-02 00:00:00+00:00,0.0
2020-11-03 00:00:00+00:00,0.0
2020-11-04 00:00:00+00:00,0.0
2020-11-05 00:00:00+00:00,0.0
2020-11-06 00:00:00+00:00,0.0
2020-11-07 00:00:00+00:00,0.0
2020-11-08 00:00:00+00:00,0.0
2020-11-09 00:00:00+00:00,0.0
2020-11-10 00:00:00+00:00,0.0
2020-11-11 00:00:00+00:00,0.0
2020-11-12 00:00:00+00:00,7.683522e-06
2020-11-13 00:00:00+00:00,3.588477e-05
2020-11-14 00:00:00+00:00,5.7551166e-05
2020-11-15 00:00:00+00:00,0.00017379055
2020-11-16 00:00:00+00:00,0.0
2020-11-17 00:00:00+00:00,1.0064977e-06
2020-11-18 00:00:00+00:00,0.0
2020-11-19 00:00:00+00:00,0.0
2020-11-20 00:00:00+00:00,0.0
2020-11-21 00:00:00+00:00,0.0
2020-11-22 00:00:00+00:00,0.0
2020-11-23 00:00:00+00:00,0.0
2020-11-24 00:00:00+00:00,0.0
2020-11-25 00:00:00+00:00,0.0
2020-11-26 00:00:00+00:00,2.801048e-06
2020-11-27 00:00:00+00:00,0.0
2020-11-28 00:00:00+00:00,0.0
2020-11-29 00:00:00+00:00,5.932005e-06
2020-11-30 00:00:00+00:00,5.109834e-07
2020-12-01 00:00:00+00:00,0.0
2020-12-02 00:00:00+00:00,0.0
2020-12-03 00:00:00+00:00,0.0
2020-12-04 00:00:00+00:00,0.0
2020-12-05 00:00:00+00:00,0.0
2020-12-06 00:00:00+00:00,6.610389e-07
2020-12-07 00:00:00+00:00,3.2017237e-05
2020-12-08 00:00:00+00:00,0.0003527247
2020-12-09 00:00:00+00:00,0.00042310223
2020-12-10 00:00:00+00:00,0.00013563868
2020-12-11 00:00:00+00:00,0.00010855095
2020-12-12 00:00:00+00:00,0.00011502986
2020-12-13 00:00:00+00:00,4.825132e-05
2020-12-14 00:00:00+00:00,5.394519e-05
2020-12-15 00:00:00+00:00,2.613685e-06
2020-12-16 00:00:00+00:00,0.00021118725
2020-12-17 00:00:00+00:00,0.00041615
2020-12-18 00:00:00+00:00,0.0001260431
2020-12-19 00:00:00+00:00,2.6285097e-06
2020-12-20 00:00:00+00:00,0.0
2020-12-21 00:00:00+00:00,0.0
2020-12-22 00:00:00+00:00,1.872211e-05
2020-12-23 00:00:00+00:00,7.132901e-05
2020-12-24 00:00:00+00:00,9.6717304e-05
