parnme,partrans,parval1,pargp,comments,subbasin,gw_basin
ss_214,none,1.0000001566368155e-05,upw_ss,13110,11,0
ss_215,none,9.999999747378752e-06,upw_ss,13120,12,1
ss_216,none,1.0000001566368155e-05,upw_ss,13140,15,1
ss_217,none,1.0000001566368155e-05,upw_ss,13150,15,0
ss_218,none,1.0000001566368155e-05,upw_ss,13160,16,1
ss_219,none,9.99999883788405e-06,upw_ss,13180,18,1
ss_220,none,1.0000000656873453e-05,upw_ss,13200,20,0
ss_221,none,1.0000000656873453e-05,upw_ss,13210,21,0
ss_222,none,1.0000000656873453e-05,upw_ss,13220,22,0
ss_223,none,1.0000000656873453e-05,upw_ss,14100,10,1
ss_224,none,9.999999747378752e-06,upw_ss,14110,11,1
ss_225,none,1.0000000656873453e-05,upw_ss,14120,12,1
ss_226,none,9.999999747378752e-06,upw_ss,14130,13,0
ss_227,none,9.999999747378752e-06,upw_ss,14140,14,1
ss_228,none,9.99999883788405e-06,upw_ss,14150,15,1
ss_229,none,1.0000000656873453e-05,upw_ss,14160,17,1
ss_230,none,1.0000000656873453e-05,upw_ss,14170,17,1
ss_231,none,1.0000000656873453e-05,upw_ss,14180,18,1
ss_232,none,1.0000000656873453e-05,upw_ss,14190,19,1
ss_233,none,1.0000000656873453e-05,upw_ss,14210,21,1
ss_371,none,1.0000000656873453e-05,upw_ss,1010,1,1
ss_372,none,1.0000000656873453e-05,upw_ss,1020,2,1
ss_373,none,9.999999747378752e-06,upw_ss,1030,4,1
ss_374,none,1.0000000656873453e-05,upw_ss,1040,4,1
ss_375,none,1.0000000656873453e-05,upw_ss,1050,5,1
ss_376,none,1.0000000656873453e-05,upw_ss,1060,6,1
ss_377,none,9.999999747378752e-06,upw_ss,1070,7,0
ss_378,none,1.0000002475862857e-05,upw_ss,1080,10,0
ss_379,none,9.999999747378752e-06,upw_ss,1090,10,1
ss_381,none,1.0000000656873453e-05,upw_ss,1110,1,0
ss_384,none,1.0000001566368155e-05,upw_ss,1140,4,0
ss_385,none,9.999999747378752e-06,upw_ss,1150,5,1
ss_386,none,9.999999747378752e-06,upw_ss,1160,6,1
ss_389,none,9.999997928389348e-06,upw_ss,1190,9,0
ss_392,none,1.0000001566368155e-05,upw_ss,1220,2,0
ss_393,none,9.999999747378752e-06,upw_ss,1260,6,1
ss_394,none,1.0000000656873453e-05,upw_ss,1290,9,1
ss_395,none,1.0000000656873453e-05,upw_ss,1320,2,0
ss_396,none,9.999999747378752e-06,upw_ss,1350,5,0
ss_397,none,1.0000000656873453e-05,upw_ss,1360,6,1
ss_398,none,1.0000000656873453e-05,upw_ss,1370,7,0
ss_399,none,1.0000000656873453e-05,upw_ss,1380,8,0
ss_400,none,9.999997928389348e-06,upw_ss,1410,1,1
ss_401,none,1.0000000656873453e-05,upw_ss,1420,2,1
ss_402,none,9.999999747378752e-06,upw_ss,1430,3,0
ss_403,none,9.99999883788405e-06,upw_ss,1440,4,1
ss_404,none,9.99999883788405e-06,upw_ss,1450,5,1
ss_405,none,9.999999747378752e-06,upw_ss,1460,6,1
ss_406,none,9.999999747378752e-06,upw_ss,1480,8,0
ss_407,none,9.999999747378752e-06,upw_ss,1490,9,0
ss_484,none,9.999999747378752e-06,upw_ss,10100,10,1
ss_485,none,9.999999747378752e-06,upw_ss,10110,11,1
ss_486,none,1.0000000656873453e-05,upw_ss,10120,12,1
ss_487,none,1.0000001566368155e-05,upw_ss,10140,14,0
ss_488,none,1.0000000656873453e-05,upw_ss,10160,16,0
ss_489,none,9.999999747378752e-06,upw_ss,10170,17,0
ss_490,none,1.0000000656873453e-05,upw_ss,10180,18,1
ss_491,none,1.0000000656873453e-05,upw_ss,10190,19,0
ss_492,none,9.999999747378752e-06,upw_ss,10200,21,0
ss_493,none,9.999999747378752e-06,upw_ss,10210,21,1
ss_494,none,1.0000001566368155e-05,upw_ss,10220,22,0
ss_495,none,1.0000001566368155e-05,upw_ss,11140,14,0
ss_496,none,1.0000000656873453e-05,upw_ss,11160,16,0
ss_497,none,1.0000000656873453e-05,upw_ss,11180,18,1
ss_498,none,1.0000000656873453e-05,upw_ss,11190,19,1
ss_499,none,1.0000001566368155e-05,upw_ss,11200,20,0
ss_500,none,1.0000001566368155e-05,upw_ss,11210,21,1
ss_501,none,1.0000000656873453e-05,upw_ss,11220,22,0
ss_502,none,9.99999883788405e-06,upw_ss,12100,10,1
ss_503,none,1.0000001566368155e-05,upw_ss,12120,17,1
ss_504,none,9.999997928389348e-06,upw_ss,12130,13,0
ss_505,none,1.0000001566368155e-05,upw_ss,12140,16,1
ss_506,none,9.999999747378752e-06,upw_ss,12150,15,0
ss_507,none,1.0000001566368155e-05,upw_ss,12160,16,1
ss_508,none,9.99999883788405e-06,upw_ss,12170,17,0
ss_509,none,9.999997928389348e-06,upw_ss,12180,18,1
ss_510,none,9.99999883788405e-06,upw_ss,12200,20,0
ss_511,none,1.0000001566368155e-05,upw_ss,12210,21,1
ss_512,none,1.0000000656873453e-05,upw_ss,12220,22,0
ss_513,none,1.0000001566368155e-05,upw_ss,13100,10,0
ss_514,none,1.0000001566368155e-05,upw_ss,13110,11,0
ss_515,none,1.0000001566368155e-05,upw_ss,13120,12,0
ss_516,none,1.0000000656873453e-05,upw_ss,13140,15,1
ss_517,none,9.99999883788405e-06,upw_ss,13150,15,0
ss_518,none,1.0000001566368155e-05,upw_ss,13160,16,0
ss_519,none,9.99999883788405e-06,upw_ss,13180,18,1
ss_520,none,1.0000000656873453e-05,upw_ss,13200,20,0
ss_521,none,1.0000000656873453e-05,upw_ss,13210,21,0
ss_522,none,1.0000000656873453e-05,upw_ss,13220,22,0
ss_523,none,1.0000001566368155e-05,upw_ss,14100,10,1
ss_524,none,9.999999747378752e-06,upw_ss,14110,11,0
ss_525,none,9.99999883788405e-06,upw_ss,14120,12,0
ss_530,none,9.999999747378752e-06,upw_ss,14170,17,0
ss_531,none,9.99999883788405e-06,upw_ss,14180,18,1
ss_533,none,1.0000000656873453e-05,upw_ss,14210,21,1
ssr2gw_rate_mult,none,0.03521635109102632,prms_ssr2gw_rate,#,-999,1
surfdep,none,1.0,uzf_surfdep,#,-999,1
surfk_mult,none,0.0005859110387973487,uzf_surfk,#,-999,1
sy_001,none,0.20000004768371582,upw_sy,111,1,1
sy_002,none,0.20000003278255463,upw_sy,121,2,1
sy_003,none,0.20000004768371582,upw_sy,131,3,1
sy_004,none,0.20000006258487701,upw_sy,141,4,1
sy_005,none,0.2000000774860382,upw_sy,151,5,1
sy_006,none,0.20000003278255463,upw_sy,161,6,1
sy_007,none,0.029999997466802597,upw_sy,170,17,0
sy_008,none,0.029999999329447746,upw_sy,180,18,1
sy_009,none,0.20000001788139343,upw_sy,191,9,1
sy_010,none,0.20000001788139343,upw_sy,212,1,1
sy_011,none,0.20000004768371582,upw_sy,213,1,1
sy_012,none,0.20000001788139343,upw_sy,243,4,1
sy_013,none,0.2000000774860382,upw_sy,312,1,1
sy_014,none,0.20000000298023224,upw_sy,313,1,1
sy_015,none,0.20000003278255463,upw_sy,314,1,1
sy_016,none,0.20000004768371582,upw_sy,322,2,1
sy_017,none,0.20000000298023224,upw_sy,324,2,1
sy_018,none,0.20000000298023224,upw_sy,332,3,1
sy_019,none,0.20000001788139343,upw_sy,333,3,1
sy_020,none,0.20000006258487701,upw_sy,342,4,1
sy_021,none,0.2000000774860382,upw_sy,343,4,1
sy_022,none,0.20000004768371582,upw_sy,344,4,1
sy_023,none,0.20000001788139343,upw_sy,352,5,1
sy_024,none,0.20000004768371582,upw_sy,353,5,1
sy_025,none,0.20000003278255463,upw_sy,354,5,1
sy_026,none,0.20000000298023224,upw_sy,362,6,1
sy_027,none,0.19999998807907104,upw_sy,364,6,1
sy_028,none,0.20000006258487701,upw_sy,392,9,1
sy_029,none,0.20000001788139343,upw_sy,394,9,1
sy_030,none,0.059999994933605194,upw_sy,415,1,1
sy_031,none,0.20000000298023224,upw_sy,418,1,1
sy_032,none,0.059999991208314896,upw_sy,425,2,0
sy_033,none,0.06163635849952698,upw_sy,435,3,1
sy_034,none,0.1483636349439621,upw_sy,437,3,0
sy_035,none,0.059999994933605194,upw_sy,465,6,1
sy_036,none,0.059999991208314896,upw_sy,495,9,1
sy_037,none,0.05999999865889549,upw_sy,515,1,1
sy_038,none,0.20000004768371582,upw_sy,518,1,1
sy_039,none,0.05999999865889549,upw_sy,525,2,1
sy_040,none,0.20000001788139343,upw_sy,528,2,1
sy_041,none,0.15000000596046448,upw_sy,537,3,0
sy_042,none,0.19999998807907104,upw_sy,538,3,0
sy_043,none,0.19977125525474548,upw_sy,548,5,1
sy_044,none,0.20000001788139343,upw_sy,558,6,1
sy_045,none,0.063461534678936,upw_sy,565,6,1
sy_046,none,0.20000001788139343,upw_sy,568,6,1
sy_047,none,0.20000006258487701,upw_sy,578,7,0
sy_048,none,0.19926512241363525,upw_sy,588,8,0
sy_049,none,0.05999999865889549,upw_sy,595,9,1
sy_050,none,0.20000001788139343,upw_sy,598,9,1
sy_051,none,0.059999994933605194,upw_sy,615,1,1
sy_052,none,0.14999999105930328,upw_sy,617,1,1
sy_053,none,0.20000001788139343,upw_sy,618,1,1
sy_054,none,0.06193548068404198,upw_sy,625,2,1
sy_055,none,0.15003545582294464,upw_sy,627,2,1
sy_056,none,0.20000000298023224,upw_sy,628,2,1
sy_057,none,0.14999999105930328,upw_sy,637,3,1
sy_058,none,0.06626866012811661,upw_sy,645,4,0
sy_059,none,0.15000000596046448,upw_sy,647,4,1
sy_060,none,0.19583334028720856,upw_sy,648,4,1
sy_061,none,0.0638532042503357,upw_sy,655,5,1
sy_062,none,0.14999999105930328,upw_sy,657,5,1
sy_063,none,0.20000000298023224,upw_sy,658,5,1
sy_064,none,0.059999994933605194,upw_sy,665,6,1
sy_065,none,0.15000002086162567,upw_sy,667,6,1
sy_066,none,0.20000000298023224,upw_sy,668,6,1
sy_067,none,0.06545454263687134,upw_sy,795,9,1
sy_068,none,0.07152173668146133,upw_sy,796,9,1
sy_069,none,0.14894115924835205,upw_sy,797,9,1
sy_070,none,0.20000000298023224,upw_sy,798,9,1
sy_071,none,0.029999999329447746,upw_sy,1010,1,1
sy_072,none,0.029999999329447746,upw_sy,1020,2,1
sy_073,none,0.029999997466802597,upw_sy,1030,4,1
sy_074,none,0.029999997466802597,upw_sy,1040,4,1
sy_075,none,0.030000001192092896,upw_sy,1050,5,1
sy_076,none,0.029999999329447746,upw_sy,1060,6,1
sy_077,none,0.029999995604157448,upw_sy,1070,7,0
sy_078,none,0.030000001192092896,upw_sy,1080,10,0
sy_079,none,0.029999999329447746,upw_sy,1090,10,1
sy_080,none,0.20000006258487701,upw_sy,1101,10,1
sy_081,none,0.029999997466802597,upw_sy,1110,1,0
sy_082,none,0.20000004768371582,upw_sy,1121,12,1
sy_083,none,0.19999998807907104,upw_sy,1131,13,0
sy_084,none,0.029999999329447746,upw_sy,1140,4,0
sy_085,none,0.029999999329447746,upw_sy,1150,5,1
sy_086,none,0.029999999329447746,upw_sy,1160,6,1
sy_087,none,0.20000001788139343,upw_sy,1171,17,1
sy_088,none,0.20000006258487701,upw_sy,1181,18,1
sy_089,none,0.029999997466802597,upw_sy,1190,9,0
sy_090,none,0.20000003278255463,upw_sy,1191,19,1
sy_091,none,0.20000001788139343,upw_sy,1211,21,1
sy_092,none,0.029999999329447746,upw_sy,1220,2,0
sy_093,none,0.029999999329447746,upw_sy,1260,6,1
sy_094,none,0.029999999329447746,upw_sy,1290,9,1
sy_095,none,0.029999997466802597,upw_sy,1320,2,0
sy_096,none,0.029999997466802597,upw_sy,1350,5,0
sy_097,none,0.029999999329447746,upw_sy,1360,6,1
sy_098,none,0.029999999329447746,upw_sy,1370,7,0
sy_099,none,0.029999997466802597,upw_sy,1380,8,0
sy_100,none,0.029999997466802597,upw_sy,1410,1,1
sy_101,none,0.029999999329447746,upw_sy,1420,2,1
sy_102,none,0.029999999329447746,upw_sy,1430,3,1
sy_103,none,0.029999997466802597,upw_sy,1440,4,1
sy_104,none,0.029999999329447746,upw_sy,1450,5,1
sy_105,none,0.029999999329447746,upw_sy,1460,6,1
sy_106,none,0.029999999329447746,upw_sy,1480,8,0
sy_107,none,0.029999999329447746,upw_sy,1490,9,1
sy_108,none,0.19999998807907104,upw_sy,2112,11,1
sy_109,none,0.20000001788139343,upw_sy,2113,11,1
sy_110,none,0.20000001788139343,upw_sy,2122,12,1
sy_111,none,0.20000001788139343,upw_sy,2123,12,1
sy_112,none,0.20000001788139343,upw_sy,2182,18,0
sy_113,none,0.20000001788139343,upw_sy,2183,18,1
sy_114,none,0.20000004768371582,upw_sy,3102,10,1
sy_115,none,0.19999997317790985,upw_sy,3103,10,1
sy_116,none,0.20000004768371582,upw_sy,3104,10,1
sy_117,none,0.2000000774860382,upw_sy,3112,12,1
sy_118,none,0.19999998807907104,upw_sy,3114,11,1
sy_119,none,0.19999998807907104,upw_sy,3122,12,1
sy_120,none,0.20000001788139343,upw_sy,3123,12,1
sy_121,none,0.19999998807907104,upw_sy,3124,12,1
sy_122,none,0.20000000298023224,upw_sy,3142,14,1
sy_123,none,0.20000001788139343,upw_sy,3152,15,1
sy_124,none,0.19999998807907104,upw_sy,3154,15,1
sy_125,none,0.20000001788139343,upw_sy,3162,16,1
sy_126,none,0.19999998807907104,upw_sy,3163,16,1
sy_127,none,0.20000000298023224,upw_sy,3164,16,1
sy_128,none,0.20000000298023224,upw_sy,3172,17,1
sy_129,none,0.20000000298023224,upw_sy,3173,17,0
sy_130,none,0.20000004768371582,upw_sy,3174,17,1
sy_131,none,0.059999991208314896,upw_sy,4125,12,0
sy_132,none,0.059999994933605194,upw_sy,4135,13,0
sy_133,none,0.059999994933605194,upw_sy,4175,17,0
sy_134,none,0.05999999865889549,upw_sy,4185,18,1
sy_135,none,0.059999994933605194,upw_sy,4195,21,1
sy_136,none,0.05999999865889549,upw_sy,4215,21,1
sy_137,none,0.07000000029802322,upw_sy,5106,10,1
sy_138,none,0.1997023969888687,upw_sy,5108,10,1
sy_139,none,0.05999999865889549,upw_sy,5115,11,1
sy_140,none,0.16500000655651093,upw_sy,5118,11,1
sy_141,none,0.05999999865889549,upw_sy,5128,12,0
sy_142,none,0.05999999865889549,upw_sy,5145,14,1
sy_143,none,0.07000000029802322,upw_sy,5146,14,1
sy_144,none,0.14999999105930328,upw_sy,5147,14,1
sy_145,none,0.20000001788139343,upw_sy,5148,14,1
sy_146,none,0.19999997317790985,upw_sy,5158,15,0
sy_147,none,0.20000003278255463,upw_sy,5168,17,0
sy_148,none,0.19999998807907104,upw_sy,5178,17,0
sy_149,none,0.059999994933605194,upw_sy,5185,18,0
sy_150,none,0.19923077523708344,upw_sy,5188,18,1
sy_151,none,0.20000006258487701,upw_sy,5198,19,1
sy_152,none,0.20000003278255463,upw_sy,5208,20,0
sy_153,none,0.20000003278255463,upw_sy,5218,21,1
sy_154,none,0.1999707669019699,upw_sy,5228,22,0
sy_155,none,0.059999991208314896,upw_sy,7105,10,1
sy_156,none,0.07533332705497742,upw_sy,7106,10,1
sy_157,none,0.149667888879776,upw_sy,7107,16,1
sy_158,none,0.10090909153223038,upw_sy,7115,11,1
sy_159,none,0.06519229710102081,upw_sy,7125,12,1
sy_160,none,0.07888888567686081,upw_sy,7126,12,1
sy_161,none,0.14892134070396423,upw_sy,7127,16,1
sy_162,none,0.08916667103767395,upw_sy,7146,14,1
sy_163,none,0.06666667014360428,upw_sy,7155,15,1
sy_164,none,0.07400001585483551,upw_sy,7156,15,1
sy_165,none,0.14999999105930328,upw_sy,7157,15,1
sy_166,none,0.06136363372206688,upw_sy,7165,16,1
sy_167,none,0.07250000536441803,upw_sy,7166,16,1
sy_168,none,0.14873169362545013,upw_sy,7167,16,1
sy_169,none,0.05999999865889549,upw_sy,7175,17,1
sy_170,none,0.07000000029802322,upw_sy,7176,17,1
sy_171,none,0.1499999612569809,upw_sy,7177,17,1
sy_172,none,0.061698105186223984,upw_sy,8115,11,1
sy_173,none,0.07138407975435257,upw_sy,8116,11,1
sy_174,none,0.20000001788139343,upw_sy,8118,11,0
sy_175,none,0.07124999910593033,upw_sy,8125,12,0
sy_176,none,0.07014598697423935,upw_sy,8126,12,1
sy_177,none,0.15000002086162567,upw_sy,8127,12,1
sy_178,none,0.059999994933605194,upw_sy,9175,17,1
sy_179,none,0.14861537516117096,upw_sy,9177,17,1
sy_180,none,0.059999994933605194,upw_sy,9185,18,1
sy_181,none,0.059999994933605194,upw_sy,9187,18,0
sy_182,none,0.20000000298023224,upw_sy,9188,18,1
sy_183,none,0.15000000596046448,upw_sy,9217,21,0
sy_184,none,0.030000001192092896,upw_sy,10100,10,1
sy_185,none,0.029999997466802597,upw_sy,10110,11,1
sy_186,none,0.029999995604157448,upw_sy,10120,12,1
sy_187,none,0.029999997466802597,upw_sy,10140,14,0
sy_188,none,0.029999997466802597,upw_sy,10160,16,1
sy_189,none,0.029999997466802597,upw_sy,10170,17,0
sy_190,none,0.029999997466802597,upw_sy,10180,18,1
sy_191,none,0.029999997466802597,upw_sy,10190,19,0
sy_192,none,0.029999999329447746,upw_sy,10200,21,0
sy_193,none,0.029999997466802597,upw_sy,10210,21,1
sy_194,none,0.029999999329447746,upw_sy,10220,22,0
sy_195,none,0.029999997466802597,upw_sy,11140,14,0
sy_196,none,0.029999997466802597,upw_sy,11160,16,0
sy_197,none,0.029999999329447746,upw_sy,11180,18,1
sy_198,none,0.029999999329447746,upw_sy,11190,19,1
sy_199,none,0.029999997466802597,upw_sy,11200,20,0
sy_200,none,0.029999997466802597,upw_sy,11210,21,1
sy_201,none,0.029999997466802597,upw_sy,11220,22,0
sy_202,none,0.029999997466802597,upw_sy,12100,10,1
sy_203,none,0.029999995604157448,upw_sy,12120,17,1
sy_204,none,0.0299999937415123,upw_sy,12130,13,0
sy_205,none,0.029999995604157448,upw_sy,12140,16,1
sy_206,none,0.029999997466802597,upw_sy,12150,15,0
sy_207,none,0.029999999329447746,upw_sy,12160,16,1
sy_208,none,0.029999995604157448,upw_sy,12170,17,1
sy_209,none,0.0299999937415123,upw_sy,12180,18,1
sy_210,none,0.029999995604157448,upw_sy,12200,20,0
sy_211,none,0.029999997466802597,upw_sy,12210,21,1
sy_212,none,0.029999997466802597,upw_sy,12220,22,0
sy_213,none,0.029999997466802597,upw_sy,13100,10,0
sy_214,none,0.029999997466802597,upw_sy,13110,11,0
sy_215,none,0.029999999329447746,upw_sy,13120,12,1
sy_216,none,0.029999995604157448,upw_sy,13140,15,1
sy_217,none,0.029999999329447746,upw_sy,13150,15,0
sy_218,none,0.029999997466802597,upw_sy,13160,16,1
sy_219,none,0.029999997466802597,upw_sy,13180,18,1
sy_220,none,0.029999997466802597,upw_sy,13200,20,0
sy_221,none,0.029999999329447746,upw_sy,13210,21,0
sy_222,none,0.029999997466802597,upw_sy,13220,22,0
sy_223,none,0.029999999329447746,upw_sy,14100,10,1
sy_224,none,0.029999999329447746,upw_sy,14110,11,1
sy_225,none,0.030000001192092896,upw_sy,14120,12,1
sy_226,none,0.029999997466802597,upw_sy,14130,13,0
sy_227,none,0.029999997466802597,upw_sy,14140,14,1
sy_228,none,0.029999997466802597,upw_sy,14150,15,1
sy_229,none,0.029999999329447746,upw_sy,14160,17,1
sy_230,none,0.029999999329447746,upw_sy,14170,17,1
sy_231,none,0.029999997466802597,upw_sy,14180,18,1
sy_232,none,0.029999997466802597,upw_sy,14190,19,1
sy_233,none,0.029999999329447746,upw_sy,14210,21,1
sy_371,none,0.05999999865889549,upw_sy,1010,1,1
sy_372,none,0.06000000238418579,upw_sy,1020,2,1
sy_373,none,0.059999994933605194,upw_sy,1030,4,1
sy_374,none,0.059999994933605194,upw_sy,1040,4,1
sy_375,none,0.059999991208314896,upw_sy,1050,5,1
sy_376,none,0.059999994933605194,upw_sy,1060,6,1
sy_377,none,0.059999991208314896,upw_sy,1070,7,0
sy_378,none,0.06000000238418579,upw_sy,1080,10,0
sy_379,none,0.06000000610947609,upw_sy,1090,10,1
sy_381,none,0.059999994933605194,upw_sy,1110,1,0
sy_384,none,0.05999999865889549,upw_sy,1140,4,0
sy_385,none,0.06000000238418579,upw_sy,1150,5,1
sy_386,none,0.05999999865889549,upw_sy,1160,6,1
sy_389,none,0.059999994933605194,upw_sy,1190,9,0
sy_392,none,0.059999994933605194,upw_sy,1220,2,0
sy_393,none,0.059999994933605194,upw_sy,1260,6,1
sy_394,none,0.05999999865889549,upw_sy,1290,9,1
sy_395,none,0.059999994933605194,upw_sy,1320,2,0
sy_396,none,0.059999994933605194,upw_sy,1350,5,0
sy_397,none,0.05999999865889549,upw_sy,1360,6,1
sy_398,none,0.05999999865889549,upw_sy,1370,7,0
sy_399,none,0.059999994933605194,upw_sy,1380,8,0
sy_400,none,0.0599999874830246,upw_sy,1410,1,1
sy_401,none,0.05999999865889549,upw_sy,1420,2,1
sy_402,none,0.05999999865889549,upw_sy,1430,3,0
sy_403,none,0.05999999865889549,upw_sy,1440,4,1
sy_404,none,0.05999999865889549,upw_sy,1450,5,1
sy_405,none,0.05999999865889549,upw_sy,1460,6,1
sy_406,none,0.05999999865889549,upw_sy,1480,8,0
sy_407,none,0.05999999865889549,upw_sy,1490,9,0
sy_484,none,0.059999994933605194,upw_sy,10100,10,1
sy_485,none,0.05999999865889549,upw_sy,10110,11,1
sy_486,none,0.05999999865889549,upw_sy,10120,12,1
sy_487,none,0.059999994933605194,upw_sy,10140,14,0
sy_488,none,0.05999999865889549,upw_sy,10160,16,0
sy_489,none,0.059999994933605194,upw_sy,10170,17,0
sy_490,none,0.059999991208314896,upw_sy,10180,18,1
sy_491,none,0.059999994933605194,upw_sy,10190,19,0
sy_492,none,0.05999999865889549,upw_sy,10200,21,0
sy_493,none,0.05999999865889549,upw_sy,10210,21,1
sy_494,none,0.05999999865889549,upw_sy,10220,22,0
sy_495,none,0.059999994933605194,upw_sy,11140,14,0
sy_496,none,0.059999994933605194,upw_sy,11160,16,0
sy_497,none,0.05999999865889549,upw_sy,11180,18,1
sy_498,none,0.05999999865889549,upw_sy,11190,19,1
sy_499,none,0.059999994933605194,upw_sy,11200,20,0
sy_500,none,0.05999999865889549,upw_sy,11210,21,1
sy_501,none,0.059999994933605194,upw_sy,11220,22,0
sy_502,none,0.059999994933605194,upw_sy,12100,10,1
sy_503,none,0.059999994933605194,upw_sy,12120,17,1
sy_504,none,0.0599999874830246,upw_sy,12130,13,0
sy_505,none,0.059999991208314896,upw_sy,12140,16,1
sy_506,none,0.059999994933605194,upw_sy,12150,15,0
sy_507,none,0.059999991208314896,upw_sy,12160,16,1
sy_508,none,0.059999994933605194,upw_sy,12170,17,0
sy_509,none,0.0599999874830246,upw_sy,12180,18,1
sy_510,none,0.059999991208314896,upw_sy,12200,20,0
sy_511,none,0.059999994933605194,upw_sy,12210,21,1
sy_512,none,0.059999994933605194,upw_sy,12220,22,0
sy_513,none,0.059999994933605194,upw_sy,13100,10,0
sy_514,none,0.059999994933605194,upw_sy,13110,11,0
sy_515,none,0.059999994933605194,upw_sy,13120,12,0
sy_516,none,0.059999994933605194,upw_sy,13140,15,1
sy_517,none,0.059999994933605194,upw_sy,13150,15,0
sy_518,none,0.059999991208314896,upw_sy,13160,16,0
sy_519,none,0.059999994933605194,upw_sy,13180,18,1
sy_520,none,0.059999994933605194,upw_sy,13200,20,0
sy_521,none,0.05999999865889549,upw_sy,13210,21,0
sy_522,none,0.059999994933605194,upw_sy,13220,22,0
sy_523,none,0.05999999865889549,upw_sy,14100,10,1
sy_524,none,0.05999999865889549,upw_sy,14110,11,0
sy_525,none,0.05999999865889549,upw_sy,14120,12,0
sy_530,none,0.05999999865889549,upw_sy,14170,17,0
sy_531,none,0.05999999865889549,upw_sy,14180,18,1
sy_533,none,0.059999994933605194,upw_sy,14210,21,1
vka_ratio_1,none,0.25,upw_vka,14210,-999,1
vka_ratio_2,none,0.25,upw_vka,14210,-999,1
vka_ratio_3,none,0.25,upw_vka,14210,-999,1
vks_1_01,none,0.4198843538761139,uzf_vks,#,1,1
vks_1_02,none,1.1466217041015625,uzf_vks,#,2,1
vks_1_03,none,0.2508242428302765,uzf_vks,#,3,1
vks_1_04,none,0.5694926977157593,uzf_vks,#,4,1
vks_1_05,none,3.343280076980591,uzf_vks,#,5,1
vks_1_06,none,7.206691741943359,uzf_vks,#,6,1
vks_1_08,none,0.23999999463558197,uzf_vks,#,8,1
vks_1_09,none,1.8855763673782349,uzf_vks,#,9,1
vks_1_10,none,1.3863636255264282,uzf_vks,#,10,1
vks_1_11,none,0.23999999463558197,uzf_vks,#,11,1
vks_1_12,none,1.814347743988037,uzf_vks,#,12,1
vks_1_13,none,0.23999997973442078,uzf_vks,#,13,1
vks_1_14,none,1.4063596725463867,uzf_vks,#,14,1
vks_1_15,none,0.23999997973442078,uzf_vks,#,15,1
vks_1_16,none,0.7913221120834351,uzf_vks,#,16,1
vks_1_17,none,1.7442728281021118,uzf_vks,#,17,1
vks_1_18,none,4.269672870635986,uzf_vks,#,18,1
vks_1_19,none,0.23999999463558197,uzf_vks,#,19,1
vks_1_21,none,0.23999997973442078,uzf_vks,#,21,1
vks_2_01,none,0.39753299951553345,uzf_vks,#,1,1
vks_2_02,none,0.259305477142334,uzf_vks,#,2,1
vks_2_03,none,0.18108242750167847,uzf_vks,#,3,1
vks_2_04,none,0.3068571388721466,uzf_vks,#,4,1
vks_2_05,none,0.34343281388282776,uzf_vks,#,5,1
vks_2_06,none,0.3400464653968811,uzf_vks,#,6,1
vks_2_07,none,0.23999997973442078,uzf_vks,#,7,1
vks_2_08,none,0.23999999463558197,uzf_vks,#,8,1
vks_2_09,none,0.23999997973442078,uzf_vks,#,9,1
vks_2_10,none,0.3034360706806183,uzf_vks,#,10,1
vks_2_11,none,0.35733330249786377,uzf_vks,#,11,1
vks_2_12,none,6.240000247955322,uzf_vks,#,12,1
vks_2_14,none,0.2506493031978607,uzf_vks,#,14,1
vks_2_15,none,0.3344261944293976,uzf_vks,#,15,1
vks_2_16,none,0.3214973211288452,uzf_vks,#,16,1
vks_2_17,none,0.4010958671569824,uzf_vks,#,17,1
vks_2_18,none,1.1149998903274536,uzf_vks,#,18,1
vks_2_19,none,0.335049569606781,uzf_vks,#,19,1
vks_2_20,none,0.23999999463558197,uzf_vks,#,20,1
vks_2_21,none,0.5570093393325806,uzf_vks,#,21,1
vks_2_22,none,0.2245885133743286,uzf_vks,#,22,1
vks_3_01,none,0.47999995946884155,uzf_vks,#,1,1
vks_3_02,none,0.48000001907348633,uzf_vks,#,2,1
vks_3_03,none,0.47999992966651917,uzf_vks,#,3,1
vks_3_04,none,0.47999998927116394,uzf_vks,#,4,1
vks_3_05,none,0.47999998927116394,uzf_vks,#,5,1
vks_3_06,none,0.8521038293838501,uzf_vks,#,6,1
vks_3_07,none,0.47999998927116394,uzf_vks,#,7,1
vks_3_08,none,0.47999995946884155,uzf_vks,#,8,1
vks_3_09,none,0.47999998927116394,uzf_vks,#,9,1
vks_3_10,none,0.47999998927116394,uzf_vks,#,10,1
vks_3_11,none,0.47999995946884155,uzf_vks,#,11,1
vks_3_12,none,0.47999998927116394,uzf_vks,#,12,1
vks_3_13,none,0.4799998998641968,uzf_vks,#,13,1
vks_3_14,none,0.47999995946884155,uzf_vks,#,14,1
vks_3_15,none,0.47999995946884155,uzf_vks,#,15,1
vks_3_16,none,0.4792332351207733,uzf_vks,#,16,1
vks_3_17,none,0.47999998927116394,uzf_vks,#,17,1
vks_3_18,none,0.8749999403953552,uzf_vks,#,18,1
vks_3_19,none,0.6894544959068298,uzf_vks,#,19,1
vks_3_20,none,0.47999995946884155,uzf_vks,#,20,1
vks_3_21,none,0.47999995946884155,uzf_vks,#,21,1
vks_3_22,none,0.47800910472869873,uzf_vks,#,22,1
